product_id,gender,Brand ID,Main_category,category,subcategory,Price
201890,female,36,pakaian,outerwear,cardigan,"140,000"
201894,female,467,pakaian,bawahan,rok,"300,000"
201896,female,36,pakaian,atasan,sleeveless,"90,000"
201897,female,3196,pakaian,atasan,sleeveless,"108,000"
201899,female,4350,pakaian,atasan,blouse,"130,000"
201901,female,767,pakaian,outerwear,cardigan,"130,000"
201903,female,293,pakaian,dress,mini-dress,"200,000"
201904,female,1400,pakaian,jumpsuit-two-pieces,jumpsuit,"97,500"
201906,female,1962,pakaian,outerwear,jaket,"312,500"
201908,female,2305,pakaian,outerwear,blazer,"200,000"
201909,female,4350,pakaian,atasan,blouse,"130,000"
201914,female,3255,pakaian,atasan,kemeja,"350,000"
201915,female,3187,pakaian,jumpsuit-two-pieces,jumpsuit,"450,000"
201916,female,3149,pakaian,atasan,blouse,"135,000"
201918,female,4350,pakaian,bawahan,celana,"140,000"
201920,female,2821,pakaian,atasan,blouse,"125,000"
201921,female,5436,pakaian,bawahan,rok,"150,000"
201922,female,1573,pakaian,atasan,blouse,"130,000"
201923,female,4350,pakaian,atasan,blouse,"130,000"
201924,female,111,pakaian,jumpsuit-two-pieces,jumpsuit,"250,000"
201925,female,387,pakaian,dress,long-dress,"400,000"
201926,female,3231,aksesoris,kacamata,kacamata,"340,000"
201928,female,1407,aksesoris,jam-tangan,jam-tangan,"487,500"
201929,female,3988,make-up-and-skin-care,faces,faces,"400,000"
201930,female,2431,aksesoris,dompet,dompet,"725,000"
201933,female,1440,tas,handbag,handbag,"1,750,000"
201934,female,2520,tas,sling-bag,sling-bag,"1,850,000"
201937,female,883,sepatu,sneakers,sneakers,"430,000"
201938,female,2636,sepatu,sneakers,sneakers,"1,000,000"
201939,female,3038,sepatu,sandals,sandals,"400,000"
201940,female,3565,sepatu,heels,heels,"1,075,000"
201941,female,2276,pakaian,outerwear,jaket,"250,000"
201942,female,2494,pakaian,outerwear,blazer,"200,000"
201945,female,4790,pakaian,bawahan,celana,"150,000"
201952,female,607,pakaian,atasan,kaos,"374,250"
201964,female,2494,pakaian,swimsuit,two-piece,"350,000"
201966,female,5084,pakaian,dress,midi-dress,"450,000"
201970,female,2494,pakaian,bawahan,celana,"275,000"
201974,female,2494,pakaian,dress,midi-dress,"400,000"
201975,female,1904,pakaian,atasan,sleeveless,"130,000"
201976,female,2613,pakaian,dress,midi-dress,"200,000"
201980,female,4350,pakaian,dress,mini-dress,"160,000"
201982,female,2494,pakaian,swimsuit,two-piece,"600,000"
201983,female,766,pakaian,swimsuit,two-piece,"200,000"
201984,female,2494,pakaian,atasan,kemeja,"175,000"
201985,female,5128,pakaian,dress,mini-dress,"480,000"
201986,female,4790,pakaian,atasan,kemeja,"130,000"
201987,female,3164,pakaian,atasan,kemeja,"130,000"
201988,female,4350,pakaian,atasan,blouse,"160,000"
201989,female,2746,pakaian,dress,midi-dress,"170,000"
201990,female,4350,pakaian,dress,mini-dress,"155,000"
201991,female,4350,pakaian,dress,mini-dress,"99,000"
201994,female,3899,pakaian,atasan,kemeja,"130,000"
201995,female,4790,pakaian,atasan,sleeveless,"100,000"
201996,female,2494,pakaian,atasan,blouse,"140,000"
201998,female,3899,pakaian,atasan,kemeja,"130,000"
202000,female,2600,pakaian,atasan,blouse,"100,000"
202001,female,2600,pakaian,atasan,blouse,"100,000"
202010,female,4193,pakaian,dress,midi-dress,"1,000,000"
202011,female,2416,pakaian,dress,long-dress,"450,000"
202014,female,2494,pakaian,dress,midi-dress,"300,000"
202015,female,2356,pakaian,dress,midi-dress,"250,000"
202018,female,4082,pakaian,atasan,sleeveless,"175,000"
202019,female,4082,pakaian,atasan,sleeveless,"175,000"
202020,female,2746,pakaian,atasan,blouse,"140,000"
202023,female,1985,pakaian,dress,mini-dress,"270,000"
202026,female,907,pakaian,atasan,blouse,"100,000"
202027,female,3196,pakaian,dress,mini-dress,"126,000"
202029,female,2463,pakaian,dress,mini-dress,"950,000"
202036,female,2494,pakaian,swimsuit,two-piece,"350,000"
202037,female,4350,pakaian,outerwear,blazer,"275,000"
202038,female,4350,pakaian,atasan,blouse,"185,000"
202039,female,4350,pakaian,outerwear,jaket,"285,000"
202041,female,2025,make-up-and-skin-care,skin-care,skin-care,"350,000"
202043,female,4350,aksesoris,others,gloves,"225,000"
202045,female,2647,pakaian,swimsuit,two-piece,"300,000"
202047,female,551,tas,clutch,clutch,"500,000"
202049,female,2416,aksesoris,dompet,dompet,"100,000"
202050,female,2416,aksesoris,dompet,dompet,"130,000"
202051,female,2416,tas,sling-bag,sling-bag,"130,000"
202052,female,2458,aksesoris,dompet,dompet,"100,000"
202054,female,734,aksesoris,dompet,dompet,"3,000,000"
202056,female,1639,aksesoris,scarf,scarf,"2,321,429"
202057,female,1573,aksesoris,scarf,scarf,"100,000"
202060,female,109,aksesoris,scarf,scarf,"975,000"
202061,female,2430,aksesoris,scarf,scarf,"300,000"
202062,female,2693,aksesoris,scarf,scarf,"900,000"
202063,female,1639,aksesoris,scarf,scarf,"1,250,000"
202064,female,3196,aksesoris,ikat-pinggang,ikat-pinggang,"665,000"
202065,female,1562,aksesoris,ikat-pinggang,ikat-pinggang,"1,735,714"
202066,female,1639,aksesoris,perhiasan,perhiasan,"2,500,000"
202067,female,1873,sepatu,heels,heels,"1,100,000"
202068,female,3212,sepatu,sandals,sandals,"300,000"
202069,female,565,sepatu,sandals,sandals,"2,250,000"
202072,female,2941,sepatu,sneakers,sneakers,"1,375,000"
202073,female,2287,sepatu,flats,flats,"1,000,000"
202074,female,363,sepatu,heels,heels,"1,500,000"
202075,female,717,sepatu,heels,heels,"2,000,000"
202076,female,1781,sepatu,flats,flats,"350,000"
202078,female,4717,sepatu,heels,heels,"500,000"
202079,female,734,sepatu,flats,flats,"3,000,000"
202080,female,5649,sepatu,heels,heels,"1,000,000"
202081,female,2148,sepatu,wedges,wedges,"712,500"
202082,female,1781,sepatu,sandals,sandals,"450,000"
202083,female,2636,sepatu,heels,heels,"2,000,000"
202084,female,5649,sepatu,heels,heels,"1,800,000"
202085,female,1562,sepatu,sandals,sandals,"3,000,000"
202088,female,4164,tas,tote-bag,tote-bag,"150,000"
202089,female,363,tas,tote-bag,tote-bag,"6,500,000"
202090,female,2636,tas,handbag,handbag,"1,950,000"
202091,female,2986,pakaian,jumpsuit-two-pieces,jumpsuit,"350,000"
202092,female,3027,pakaian,bawahan,celana,"225,000"
202093,female,501,pakaian,bawahan,rok,"700,000"
202095,female,36,pakaian,bawahan,celana,"250,000"
202096,female,3027,pakaian,swimsuit,two-piece,"400,000"
202097,female,5651,pakaian,jumpsuit-two-pieces,jumpsuit,"196,875"
202099,female,3027,pakaian,bawahan,celana,"200,000"
202101,female,3196,pakaian,bawahan,celana,"150,000"
202102,female,3196,pakaian,bawahan,celana,"175,000"
202103,female,4350,pakaian,bawahan,celana,"110,000"
202107,female,1573,pakaian,bawahan,celana,"200,000"
202108,female,1573,pakaian,bawahan,celana,"200,000"
202112,female,1111,pakaian,atasan,blouse,"200,000"
202113,female,875,pakaian,atasan,blouse,"750,000"
202115,female,4350,pakaian,atasan,kemeja,"200,000"
202117,female,1904,pakaian,bawahan,celana,"200,000"
202118,female,4350,pakaian,atasan,blouse,"200,000"
202119,female,5650,pakaian,dress,mini-dress,"1,000,000"
202121,female,4350,pakaian,atasan,blouse,"160,000"
202122,female,4350,pakaian,atasan,blouse,"160,000"
202123,female,3211,pakaian,atasan,kemeja,"150,000"
202124,female,1573,pakaian,atasan,blouse,"150,000"
202127,female,4840,pakaian,bawahan,celana,"300,000"
202128,female,2458,pakaian,atasan,blouse,"130,000"
202129,female,875,pakaian,atasan,blouse,"980,000"
202132,female,4082,pakaian,atasan,sweater,"190,000"
202133,female,4629,pakaian,outerwear,blazer,"1,700,000"
202134,female,14,pakaian,atasan,blouse,"550,000"
202136,female,3027,pakaian,atasan,blouse,"300,000"
202137,female,2329,pakaian,outerwear,wrap-and-kimono,"800,000"
202139,female,4745,pakaian,atasan,kemeja,"300,000"
202140,female,4350,pakaian,atasan,blouse,"175,000"
202141,female,3196,pakaian,jumpsuit-two-piece,jumpsuit-two-piece,"130,500"
202144,female,3196,pakaian,atasan,sleeveless,"70,000"
202145,female,111,pakaian,atasan,blouse,"700,000"
202146,female,3027,pakaian,dress,long-dress,"250,000"
202148,female,3567,pakaian,atasan,blouse,"160,000"
202149,female,3196,pakaian,jumpsuit-two-piece,jumpsuit-two-piece,"126,000"
202152,female,1776,pakaian,bawahan,celana,"1,100,000"
202153,female,5649,pakaian,bawahan,celana,"1,250,000"
202154,female,2329,pakaian,atasan,blouse,"800,000"
202155,female,2329,pakaian,bawahan,rok,"750,000"
202156,female,3951,pakaian,bawahan,celana,"312,000"
202161,female,308,pakaian,atasan,sweater,"175,000"
202162,female,2396,pakaian,atasan,kemeja,"850,000"
202163,female,4350,pakaian,atasan,blouse,"200,000"
202166,female,3149,pakaian,bawahan,celana,"200,000"
202167,female,809,pakaian,bawahan,celana,"350,000"
202169,female,3196,pakaian,atasan,sleeveless,"81,000"
202170,female,4639,pakaian,atasan,blouse,"450,000"
202171,female,3196,pakaian,atasan,kemeja,"130,000"
202172,female,3196,pakaian,atasan,kemeja,"130,000"
202173,female,3442,pakaian,atasan,sleeveless,"1,500,000"
202174,female,4331,pakaian,atasan,blouse,"150,000"
202176,female,4745,pakaian,bawahan,celana,"300,000"
202178,female,3567,pakaian,atasan,blouse,"160,000"
202181,female,1776,pakaian,atasan,blouse,"900,000"
202182,female,308,pakaian,outerwear,cardigan,"150,000"
202184,female,2986,pakaian,bawahan,celana,"375,000"
202186,female,1111,pakaian,bawahan,celana,"200,000"
202187,female,3589,pakaian,atasan,sleeveless,"150,000"
202189,female,4082,pakaian,atasan,blouse,"110,000"
202190,female,3149,pakaian,bawahan,celana,"200,000"
202192,female,2329,pakaian,bawahan,celana,"750,000"
202193,female,4350,pakaian,dress,mini-dress,"250,000"
202194,female,5648,pakaian,dress,long-dress,"300,000"
202195,female,3027,pakaian,jumpsuit-two-pieces,jumpsuit,"250,000"
202196,female,3027,pakaian,dress,midi-dress,"200,000"
202199,female,3149,pakaian,dress,mini-dress,"250,000"
202202,female,3580,pakaian,atasan,blouse,"225,000"
202204,female,501,pakaian,outerwear,wrap-and-kimono,"900,000"
202205,female,3196,pakaian,atasan,kemeja,"350,000"
202206,female,4350,pakaian,dress,long-dress,"400,000"
202209,female,1573,pakaian,dress,midi-dress,"350,000"
202211,female,3196,pakaian,dress,mini-dress,"172,500"
202217,female,650,pakaian,swimsuit,two-piece,"375,000"
202218,female,5462,pakaian,swimsuit,two-piece,"350,000"
202220,female,3553,pakaian,dress,long-dress,"1,250,000"
202221,female,4745,pakaian,dress,midi-dress,"250,000"
202222,female,14,pakaian,dress,midi-dress,"600,000"
202224,female,3149,pakaian,dress,midi-dress,"350,000"
202226,female,5468,pakaian,dress,long-dress,"800,000"
202227,female,317,pakaian,dress,midi-dress,"300,000"
202228,female,5529,pakaian,atasan,blouse,"400,000"
202229,female,650,pakaian,swimsuit,two-piece,"350,000"
202230,female,650,pakaian,atasan,kemeja,"300,000"
202231,female,3196,pakaian,atasan,atasan,"108,000"
202233,female,3549,pakaian,atasan,sleeveless,"400,000"
202234,female,2551,pakaian,atasan,kemeja,"200,000"
202235,female,111,pakaian,dress,midi-dress,"375,000"
202237,female,4347,pakaian,dress,midi-dress,"180,000"
202239,female,3196,pakaian,dress,midi-dress,"500,000"
202240,female,4350,pakaian,dress,midi-dress,"300,000"
202242,female,809,pakaian,outerwear,vest,"300,000"
202290,male,2819,aksesoris,hats,hats,"160,000"
202291,male,3196,aksesoris,hats,hats,"140,000"
202292,male,4074,aksesoris,hats,hats,"150,000"
202293,male,4074,aksesoris,hats,hats,"150,000"
202294,male,3196,aksesoris,hats,hats,"145,000"
202295,male,52,aksesoris,hats,hats,"170,000"
202296,female,734,aksesoris,dompet,dompet,"5,000,000"
202297,female,3996,aksesoris,dompet,dompet,"1,500,000"
202298,female,1986,aksesoris,dompet,dompet,"1,000,000"
202299,female,3996,aksesoris,dompet,dompet,"1,300,000"
202301,female,734,make-up-and-skin-care,fragrance,fragrance,"1,000,000"
202302,female,734,make-up-and-skin-care,fragrance,fragrance,"850,000"
202303,female,734,make-up-and-skin-care,fragrance,fragrance,"1,500,000"
202304,female,734,make-up-and-skin-care,fragrance,fragrance,"1,500,000"
202305,female,3058,make-up-and-skin-care,fragrance,fragrance,"599,000"
202307,female,1244,make-up-and-skin-care,eyes,eyes,"115,000"
202308,female,2091,make-up-and-skin-care,eyes,eyes,"120,000"
202309,female,734,aksesoris,kacamata,kacamata,"2,000,000"
202310,female,615,aksesoris,perhiasan,perhiasan,"15,000,000"
202311,female,1639,aksesoris,jam-tangan,jam-tangan,"11,000,000"
202314,female,3598,make-up-and-skin-care,faces,faces,"250,000"
202315,female,438,make-up-and-skin-care,faces,faces,"250,000"
202316,female,5653,make-up-and-skin-care,faces,faces,"80,000"
202317,female,3882,make-up-and-skin-care,skin-care,skin-care,"140,000"
202320,female,2208,aksesoris,ikat-pinggang,ikat-pinggang,"200,000"
202321,female,734,tas,sling-bag,sling-bag,"30,000,000"
202322,male,2893,pakaian,outerwear,jaket,"399,000"
202323,female,4074,pakaian,outerwear,jaket,"250,000"
202327,female,425,pakaian,atasan,sleeveless,"125,000"
202330,female,3483,pakaian,dress,mini-dress,"800,000"
202334,female,1637,pakaian,atasan,blouse,"200,000"
202337,female,4350,pakaian,atasan,blouse,"130,000"
202340,female,5652,pakaian,atasan,kemeja,"250,000"
202341,male,3212,pakaian,atasan,kaos,"500,000"
202343,male,4082,pakaian,atasan,sweater,"150,000"
202344,female,4277,pakaian,outerwear,jaket,"120,000"
202346,female,1253,pakaian,atasan,sweater,"150,000"
202349,female,4350,pakaian,atasan,kemeja,"350,000"
202352,female,5018,pakaian,atasan,kaos,"250,000"
202354,male,5683,pakaian,atasan,kaos,"120,000"
202355,female,2416,pakaian,outerwear,wrap-and-kimono,"200,000"
202356,female,5652,pakaian,atasan,kemeja,"150,000"
202357,female,5652,pakaian,atasan,kemeja,"150,000"
202358,female,1243,pakaian,outerwear,blazer,"97,500"
202359,female,1917,pakaian,atasan,blouse,"148,500"
202360,female,4350,pakaian,atasan,sweater,"100,000"
202368,female,2337,pakaian,atasan,blouse,"140,000"
202369,male,4082,pakaian,atasan,sweater,"140,000"
202370,female,1917,pakaian,outerwear,jaket,"160,000"
202373,female,5046,pakaian,bawahan,celana,"375,000"
202374,female,3589,pakaian,dress,long-dress,"250,000"
202375,female,4350,pakaian,dress,mini-dress,"350,000"
202380,female,5362,pakaian,bawahan,rok,"180,000"
202382,female,3589,pakaian,atasan,blouse,"160,000"
202383,female,4350,pakaian,atasan,blouse,"180,000"
202386,female,3196,pakaian,dress,long-dress,"200,000"
202390,female,1642,pakaian,dress,midi-dress,"750,000"
202391,female,1866,pakaian,dress,midi-dress,"250,000"
202393,female,3589,pakaian,dress,midi-dress,"180,000"
202394,female,2686,pakaian,dress,midi-dress,"200,000"
202399,female,3589,pakaian,dress,midi-dress,"112,500"
202402,female,3589,pakaian,atasan,sleeveless,"150,000"
202404,female,907,pakaian,dress,mini-dress,"190,000"
202407,female,909,pakaian,dress,long-dress,"250,000"
202412,female,3470,sepatu,flats,flats,"2,500,000"
202413,female,806,sepatu,heels,heels,"450,000"
202414,female,363,tas,sling-bag,sling-bag,"6,750,000"
202415,female,565,tas,handbag,handbag,"20,000,000"
202416,female,1562,tas,shoulder-bag,shoulder-bag,"3,750,000"
202419,female,1440,tas,sling-bag,sling-bag,"1,125,000"
202420,female,2031,tas,tote-bag,tote-bag,"350,000"
202421,female,4074,tas,tas,tas,"155,000"
202422,female,734,tas,satchel,satchel,"38,000,000"
202425,female,2819,sepatu,sneakers,sneakers,"820,417"
202426,female,379,tas,satchel,satchel,"4,500,000"
202427,female,379,tas,backpack,backpack,"2,750,000"
202428,female,734,sepatu,flats,flats,"3,000,000"
202429,female,2287,tas,shoulder-bag,shoulder-bag,"25,725,000"
202441,female,1562,sepatu,sandals,sandals,"4,180,000"
202461,female,2287,aksesoris,dompet,dompet,"3,300,000"
202462,female,2287,aksesoris,dompet,dompet,"2,475,000"
202468,female,1562,tas,shoulder-bag,shoulder-bag,"3,575,000"
202478,female,2208,pakaian,bawahan,celana,"150,000"
202484,female,3470,sepatu,flats,flats,"1,920,000"
202485,female,2445,tas,handbag,handbag,"650,000"
202490,female,2416,pakaian,atasan,kaos,"65,000"
202493,female,1564,aksesoris,jam-tangan,jam-tangan,"720,000"
202494,female,3094,aksesoris,perhiasan,perhiasan,"249,999"
202497,female,3149,tas,sling-bag,sling-bag,"150,000"
202498,female,102,tas,sling-bag,sling-bag,"366,667"
202499,female,4345,tas,shoulder-bag,shoulder-bag,"200,000"
202502,female,3861,tas,handbag,handbag,"350,000"
202508,female,3149,tas,tote-bag,tote-bag,"300,000"
202512,female,1027,tas,backpack,backpack,"550,000"
202513,female,5197,tas,tote-bag,tote-bag,"700,000"
202519,female,3983,sepatu,flats,flats,"225,000"
202522,female,5486,sepatu,sandals,sandals,"1,000,000"
202524,female,1573,pakaian,outerwear,jaket,"180,000"
202526,female,5655,tas,backpack,backpack,"12,000,000"
202527,male,2819,pakaian,atasan,kaos,"250,000"
202536,male,3196,pakaian,outerwear,vest,"250,000"
202538,male,3212,pakaian,atasan,kaos,"250,000"
202540,female,1573,pakaian,atasan,kaos,"120,000"
202552,female,909,pakaian,bawahan,celana,"150,000"
202555,female,3149,pakaian,bawahan,celana,"190,000"
202557,female,2416,pakaian,outerwear,blazer,"190,000"
202559,female,2819,pakaian,bawahan,celana,"210,000"
202564,female,1573,pakaian,bawahan,rok,"200,000"
202568,male,4082,pakaian,bawahan,celana-panjang,"150,000"
202570,female,4350,pakaian,jumpsuit-two-pieces,jumpsuit,"180,000"
202575,female,4350,pakaian,jumpsuit-two-pieces,jumpsuit,"225,000"
202576,female,2416,pakaian,dress,midi-dress,"180,000"
202577,female,2416,pakaian,dress,mini-dress,"160,000"
202579,female,3149,pakaian,atasan,blouse,"108,000"
202580,female,991,pakaian,atasan,sleeveless,"150,000"
202581,female,732,pakaian,outerwear,jaket,"200,000"
202584,female,2416,pakaian,dress,mini-dress,"180,000"
202585,female,4350,pakaian,dress,mini-dress,"300,000"
202587,female,4350,pakaian,dress,midi-dress,"160,000"
202589,female,1573,pakaian,outerwear,jaket,"170,000"
202602,male,1573,pakaian,bawahan,celana-panjang,"150,000"
202607,female,53,pakaian,bawahan,celana,"300,000"
202608,male,4082,pakaian,bawahan,celana-panjang,"165,000"
202609,male,5680,pakaian,bawahan,celana-panjang,"300,000"
202613,female,1573,pakaian,bawahan,celana,"170,000"
202616,female,1573,pakaian,outerwear,blazer,"170,000"
202618,female,36,pakaian,outerwear,coat,"450,000"
202620,female,1564,tas,sling-bag,sling-bag,"400,000"
202621,female,4350,aksesoris,ikat-pinggang,ikat-pinggang,"200,000"
202622,male,3212,aksesoris,hats,hats,"250,000"
202631,female,2458,pakaian,atasan,kemeja,"110,000"
202634,female,2458,pakaian,atasan,kemeja,"115,000"
202635,female,3428,sepatu,heels,heels,"180,000"
202638,female,809,pakaian,bawahan,rok,"350,000"
202640,female,3780,pakaian,atasan,blouse,"185,000"
202643,female,272,pakaian,atasan,blouse,"300,000"
202652,female,2146,make-up-and-skin-care,faces,faces,"140,000"
202653,female,4443,make-up-and-skin-care,faces,faces,"63,000"
202654,female,3196,aksesoris,scarf,scarf,"100,000"
202655,female,3196,aksesoris,scarf,scarf,"100,000"
202656,female,2090,make-up-and-skin-care,fragrance,fragrance,"600,000"
202658,female,3889,make-up-and-skin-care,fragrance,fragrance,"135,000"
202659,female,3196,aksesoris,kacamata,kacamata,"90,000"
202661,female,3406,make-up-and-skin-care,lips,lips,"100,000"
202662,female,4443,make-up-and-skin-care,sets-and-palette,sets-and-palette,"180,000"
202663,female,4236,tas,clutch,clutch,"1,500,000"
202666,female,4350,pakaian,bawahan,celana,"100,000"
202667,female,3196,pakaian,atasan,kaos,"90,000"
202668,female,2976,pakaian,bawahan,celana,"121,333"
202670,female,4350,pakaian,atasan,blouse,"117,000"
202675,female,2798,pakaian,dress,midi-dress,"149,000"
202679,female,1573,pakaian,atasan,blouse,"100,000"
202683,female,308,pakaian,bawahan,celana,"165,000"
202684,female,4350,pakaian,bawahan,celana,"170,000"
202687,female,1573,pakaian,atasan,blouse,"180,000"
202688,female,2416,pakaian,atasan,sleeveless,"117,000"
202689,female,2458,pakaian,bawahan,celana,"157,500"
202695,female,907,pakaian,outerwear,cardigan,"135,000"
202699,female,4541,pakaian,bawahan,celana,"600,000"
202701,female,385,pakaian,dress,midi-dress,"160,000"
202702,female,3196,pakaian,atasan,blouse,"350,000"
202703,female,3196,pakaian,atasan,atasan,"140,000"
202705,female,1573,pakaian,outerwear,wrap-and-kimono,"140,000"
202706,female,907,pakaian,atasan,kaos,"110,000"
202709,female,5208,pakaian,atasan,kemeja,"150,000"
202710,female,3196,pakaian,swimsuit,two-piece,"237,500"
202712,female,2485,pakaian,jumpsuit-two-pieces,jumpsuit,"160,000"
202716,female,2416,pakaian,atasan,blouse,"117,000"
202717,female,3897,pakaian,dress,midi-dress,"155,000"
202720,male,3212,pakaian,outerwear,jaket,"650,000"
202721,female,3624,pakaian,bawahan,celana,"200,000"
202722,female,650,pakaian,dress,long-dress,"350,000"
202723,female,3747,pakaian,outerwear,wrap-and-kimono,"180,000"
202724,female,3196,pakaian,bawahan,celana,"165,000"
202727,female,2563,pakaian,bawahan,celana,"630,000"
202729,female,3196,pakaian,dress,mini-dress,"200,000"
202730,female,1573,pakaian,bawahan,rok,"99,000"
202731,female,5323,pakaian,bawahan,celana,"400,000"
202733,female,4074,pakaian,bawahan,celana,"252,000"
202734,female,4350,pakaian,atasan,sweater,"120,000"
202735,male,3196,pakaian,atasan,atasan,"130,000"
202736,female,630,pakaian,outerwear,wrap-and-kimono,"150,000"
202737,female,4350,pakaian,outerwear,jaket,"150,000"
202738,female,4082,pakaian,atasan,kaos,"110,000"
202740,male,2819,pakaian,atasan,atasan,"180,000"
202743,female,5362,pakaian,atasan,blouse,"150,000"
202744,female,3196,pakaian,dress,long-dress,"450,000"
202745,female,991,pakaian,atasan,blouse,"145,000"
202747,female,2305,pakaian,atasan,blouse,"117,000"
202748,female,4350,pakaian,outerwear,jaket,"155,000"
202749,female,4082,pakaian,dress,midi-dress,"180,000"
202750,female,3211,pakaian,bawahan,rok,"130,000"
202751,female,2305,pakaian,dress,mini-dress,"160,000"
202752,female,2305,pakaian,dress,midi-dress,"170,000"
202754,female,3291,pakaian,bawahan,celana,"190,000"
202757,female,650,pakaian,atasan,blouse,"174,600"
202760,female,2535,pakaian,atasan,sleeveless,"200,000"
202762,male,3196,pakaian,atasan,kaos,"250,000"
202763,female,2613,pakaian,dress,long-dress,"270,000"
202767,female,2613,pakaian,dress,mini-dress,"300,000"
202768,female,2296,pakaian,dress,mini-dress,"135,000"
202769,female,2305,pakaian,atasan,blouse,"90,000"
202770,female,1573,pakaian,atasan,blouse,"100,000"
202771,female,909,pakaian,dress,long-dress,"200,000"
202772,female,4350,pakaian,outerwear,jaket,"275,000"
202774,female,1111,pakaian,dress,midi-dress,"200,000"
202776,female,3196,pakaian,dress,long-dress,"156,800"
202777,female,5053,pakaian,dress,long-dress,"800,000"
202780,female,1573,pakaian,dress,long-dress,"200,000"
202783,female,907,pakaian,swimsuit,two-piece,"185,000"
202784,female,5412,pakaian,jumpsuit-two-piece,jumpsuit-two-piece,"200,000"
202787,female,2416,pakaian,outerwear,wrap-and-kimono,"140,000"
202788,female,272,pakaian,atasan,kemeja,"180,000"
202789,female,4082,pakaian,atasan,blouse,"119,000"
202791,male,3212,pakaian,outerwear,jaket,"600,000"
202792,male,3196,pakaian,atasan,kemeja,"130,000"
202794,male,3196,pakaian,atasan,kemeja,"140,000"
202795,female,4082,pakaian,atasan,kemeja,"135,000"
202798,female,52,pakaian,atasan,kaos,"150,000"
202800,female,1573,pakaian,outerwear,jaket,"150,000"
202801,female,425,pakaian,atasan,kaos,"230,000"
202802,female,2483,pakaian,atasan,kemeja,"175,000"
202803,female,4350,pakaian,outerwear,jaket,"150,000"
202804,male,3212,pakaian,outerwear,jaket,"700,000"
202806,female,4350,pakaian,atasan,kaos,"100,000"
202807,female,1847,pakaian,atasan,sleeveless,"140,000"
202808,female,1253,pakaian,atasan,sweater,"100,000"
202809,female,4350,pakaian,outerwear,jaket,"160,000"
202810,female,909,pakaian,outerwear,wrap-and-kimono,"130,000"
202811,female,4082,pakaian,atasan,blouse,"130,000"
202814,female,4350,pakaian,atasan,kemeja,"140,000"
202815,female,4082,pakaian,atasan,kaos,"100,000"
202816,female,1573,pakaian,atasan,sleeveless,"100,000"
202817,female,909,pakaian,outerwear,coat,"190,000"
202818,female,5,pakaian,atasan,blouse,"100,000"
202820,female,4350,pakaian,outerwear,coat,"200,000"
202821,female,1440,tas,sling-bag,sling-bag,"1,500,000"
202823,female,229,tas,handbag,handbag,"1,000,000"
202825,female,3196,tas,satchel,satchel,"180,500"
202826,female,3196,tas,handbag,handbag,"250,000"
202827,female,3943,tas,sling-bag,sling-bag,"300,000"
202829,female,2542,sepatu,flats,flats,"650,000"
202833,female,4717,sepatu,heels,heels,"800,000"
202834,female,3036,sepatu,heels,heels,"300,000"
202835,female,1843,sepatu,sandals,sandals,"550,000"
202836,female,3228,sepatu,sandals,sandals,"237,500"
202837,female,2819,sepatu,sepatu,sepatu,"650,000"
202838,female,4350,sepatu,sandals,sandals,"180,000"
202846,female,2287,tas,tote-bag,tote-bag,"25,725,000"
202853,female,1562,tas,satchel,satchel,"22,575,000"
202860,female,3212,sepatu,sepatu,sepatu,"700,000"
202862,female,1564,tas,handbag,handbag,"720,000"
202863,female,1564,tas,handbag,handbag,"722,500"
202867,female,3737,tas,satchel,satchel,"520,000"
202873,female,411,pakaian,bawahan,celana,"150,000"
202877,female,2563,tas,sling-bag,sling-bag,"3,000,000"
202879,female,272,pakaian,dress,midi-dress,"150,000"
202880,female,3422,pakaian,atasan,kaos,"130,000"
202881,female,3350,pakaian,atasan,kaos,"100,000"
202882,female,3549,pakaian,outerwear,wrap-and-kimono,"300,000"
202884,female,3549,pakaian,outerwear,wrap-and-kimono,"300,000"
202885,female,3589,pakaian,dress,midi-dress,"185,000"
202886,female,907,pakaian,atasan,blouse,"140,000"
202887,female,4082,pakaian,atasan,sweater,"150,000"
202888,female,272,pakaian,dress,midi-dress,"150,000"
202890,female,1893,pakaian,dress,midi-dress,"150,000"
202891,female,1651,pakaian,bawahan,celana,"215,000"
202895,female,4082,pakaian,bawahan,celana,"140,000"
202898,female,4082,pakaian,atasan,kemeja,"135,000"
202899,female,4350,pakaian,bawahan,celana,"140,000"
202901,female,4350,pakaian,bawahan,celana,"150,000"
202903,female,2485,pakaian,outerwear,wrap-and-kimono,"135,000"
202904,female,2119,pakaian,bawahan,celana,"500,000"
202905,female,2819,pakaian,bawahan,celana,"700,000"
202906,female,907,pakaian,bawahan,celana,"150,000"
202907,female,4082,pakaian,atasan,kemeja,"150,000"
202910,female,907,pakaian,atasan,blouse,"130,000"
202911,female,4337,pakaian,atasan,kemeja,"450,000"
202912,female,909,pakaian,outerwear,jaket,"180,000"
202913,female,40,pakaian,bawahan,celana,"155,000"
202914,female,449,pakaian,bawahan,celana,"135,000"
202915,female,4082,pakaian,atasan,kemeja,"135,000"
202916,female,4082,pakaian,atasan,blouse,"150,000"
202917,female,4082,pakaian,atasan,kemeja,"130,000"
202920,female,2416,pakaian,bawahan,celana,"145,000"
202921,female,2721,pakaian,atasan,kemeja,"150,000"
202922,female,40,pakaian,bawahan,celana,"162,500"
