Order ID,Date,Source
200123121,"Mar 22, 2019",Direct
200123120,"Mar 22, 2019",Facebook Ads
200123119,"Mar 22, 2019",Google Ads
200123118,"Mar 22, 2019",Direct
200123117,"Mar 22, 2019",Google Ads
200123116,"Mar 22, 2019",Direct
200123115,"Mar 22, 2019",Direct
200123114,"Mar 22, 2019",Google Ads
200123113,"Mar 22, 2019",Direct
200123112,"Mar 22, 2019",Google Ads
200123111,"Mar 22, 2019",Organic
200123110,"Mar 22, 2019",Facebook Ads
200123109,"Mar 22, 2019",Facebook Ads
200123108,"Mar 22, 2019",Organic
200123107,"Mar 22, 2019",Referral
200123106,"Mar 22, 2019",Referral
200123104,"Mar 22, 2019",Direct
200123103,"Mar 22, 2019",Direct
200123102,"Mar 22, 2019",Google Ads
200123101,"Mar 22, 2019",Referral
200123100,"Mar 22, 2019",Google Ads
200123099,"Mar 22, 2019",Direct
200123098,"Mar 22, 2019",Google Ads
200123097,"Mar 22, 2019",Others
200123094,"Mar 22, 2019",Direct
200123093,"Mar 22, 2019",Direct
200123092,"Mar 22, 2019",Organic
200123091,"Mar 22, 2019",Facebook Ads
200123090,"Mar 22, 2019",Facebook Ads
200123089,"Mar 22, 2019",Google Ads
200123088,"Mar 22, 2019",Organic
200123087,"Mar 22, 2019",Google Ads
200123086,"Mar 22, 2019",Direct
200123085,"Mar 22, 2019",Direct
200123084,"Mar 22, 2019",Direct
200123083,"Mar 22, 2019",Google Ads
200123082,"Mar 22, 2019",Google Ads
200123081,"Mar 22, 2019",Email
200123080,"Mar 22, 2019",Direct
200123079,"Mar 22, 2019",Facebook Ads
200123078,"Mar 22, 2019",Direct
200123077,"Mar 22, 2019",Direct
200123076,"Mar 22, 2019",Google Ads
200123075,"Mar 22, 2019",Google Ads
200123074,"Mar 22, 2019",Referral
200123073,"Mar 22, 2019",Referral
200123072,"Mar 22, 2019",Referral
200123071,"Mar 22, 2019",Referral
200123070,"Mar 22, 2019",Referral
200123069,"Mar 22, 2019",Referral
200123068,"Mar 22, 2019",Referral
200123067,"Mar 22, 2019",Referral
200123066,"Mar 22, 2019",Referral
200123065,"Mar 22, 2019",Google Ads
200123064,"Mar 22, 2019",Direct
200123063,"Mar 22, 2019",Google Ads
200123062,"Mar 22, 2019",Facebook Ads
200123061,"Mar 22, 2019",Referral
200123060,"Mar 22, 2019",Direct
200123059,"Mar 22, 2019",Direct
200123058,"Mar 22, 2019",Google Ads
200123057,"Mar 22, 2019",Google Ads
200123056,"Mar 22, 2019",Facebook Ads
200123055,"Mar 22, 2019",Google Ads
200123054,"Mar 22, 2019",Organic
200123053,"Mar 22, 2019",Google Ads
200123052,"Mar 22, 2019",Google Ads
200123051,"Mar 22, 2019",Referral
200123050,"Mar 21, 2019",Direct
200123049,"Mar 21, 2019",Google Ads
200123048,"Mar 21, 2019",Referral
200123047,"Mar 21, 2019",Organic
200123046,"Mar 21, 2019",Direct
200123045,"Mar 21, 2019",Google Ads
200123044,"Mar 21, 2019",Google Ads
200123043,"Mar 21, 2019",Google Ads
200123042,"Mar 21, 2019",Organic
200123041,"Mar 21, 2019",Referral
200123040,"Mar 21, 2019",Facebook Ads
200123039,"Mar 21, 2019",Facebook Ads
200123038,"Mar 21, 2019",Organic
200123037,"Mar 21, 2019",Email
200123036,"Mar 21, 2019",Google Ads
200123035,"Mar 21, 2019",Referral
200123034,"Mar 21, 2019",Organic
200123033,"Mar 21, 2019",Direct
200123032,"Mar 21, 2019",Google Ads
200123031,"Mar 21, 2019",Facebook Ads
200123030,"Mar 21, 2019",Email
200123029,"Mar 21, 2019",Organic
200123028,"Mar 21, 2019",Organic
200123027,"Mar 21, 2019",Google Ads
200123025,"Mar 21, 2019",Google Ads
200123024,"Mar 21, 2019",Google Ads
200123023,"Mar 21, 2019",Facebook Ads
200123022,"Mar 21, 2019",Google Ads
200123021,"Mar 21, 2019",Facebook Ads
200123020,"Mar 21, 2019",Google Ads
200123019,"Mar 21, 2019",Referral
200123018,"Mar 21, 2019",Google Ads
200123017,"Mar 21, 2019",Google Ads
200123012,"Mar 21, 2019",Organic
200123011,"Mar 21, 2019",Facebook Ads
200123010,"Mar 21, 2019",Organic
200123009,"Mar 21, 2019",Referral
200123008,"Mar 21, 2019",Google Ads
200123007,"Mar 21, 2019",Direct
200123006,"Mar 20, 2019",Organic
200123005,"Mar 20, 2019",Organic
200123004,"Mar 20, 2019",Direct
200123003,"Mar 20, 2019",Facebook Ads
200123002,"Mar 20, 2019",Organic
200123001,"Mar 20, 2019",Google Ads
200123000,"Mar 20, 2019",Google Ads
200122999,"Mar 20, 2019",Direct
200122998,"Mar 20, 2019",Google Ads
200122997,"Mar 20, 2019",Facebook Ads
200122995,"Mar 20, 2019",Direct
200122994,"Mar 20, 2019",Referral
200122993,"Mar 20, 2019",Referral
200122992,"Mar 20, 2019",Google Ads
200122991,"Mar 20, 2019",Facebook Ads
200122990,"Mar 20, 2019",Referral
200122989,"Mar 20, 2019",Direct
200122988,"Mar 20, 2019",Direct
200122987,"Mar 20, 2019",Direct
200122986,"Mar 20, 2019",Email
200122985,"Mar 20, 2019",Google Ads
200122984,"Mar 20, 2019",Organic
200122983,"Mar 20, 2019",Email
200122982,"Mar 20, 2019",Google Ads
200122981,"Mar 20, 2019",Organic
200122980,"Mar 20, 2019",Direct
200122979,"Mar 20, 2019",Facebook Ads
200122978,"Mar 20, 2019",Organic
200122977,"Mar 20, 2019",Direct
200122976,"Mar 20, 2019",Google Ads
200122975,"Mar 20, 2019",Referral
200122974,"Mar 20, 2019",Referral
200122973,"Mar 20, 2019",Facebook Ads
200122972,"Mar 20, 2019",Direct
200122971,"Mar 20, 2019",Referral
200122970,"Mar 20, 2019",Google Ads
200122969,"Mar 20, 2019",Direct
200122968,"Mar 20, 2019",Organic
200122967,"Mar 20, 2019",Google Ads
200122966,"Mar 20, 2019",Organic
200122965,"Mar 20, 2019",Facebook Ads
200122964,"Mar 20, 2019",Google Ads
200122963,"Mar 20, 2019",Direct
200122962,"Mar 20, 2019",Facebook Ads
200122961,"Mar 20, 2019",Direct
200122960,"Mar 20, 2019",Email
200122959,"Mar 20, 2019",Organic
200122958,"Mar 20, 2019",Google Ads
200122957,"Mar 20, 2019",Organic
200122956,"Mar 20, 2019",Direct
200122955,"Mar 20, 2019",Facebook Ads
200122954,"Mar 20, 2019",Organic
200122953,"Mar 20, 2019",Facebook Ads
200122952,"Mar 20, 2019",Facebook Ads
200122951,"Mar 20, 2019",Referral
200122950,"Mar 20, 2019",Google Ads
200122949,"Mar 20, 2019",Direct
200122948,"Mar 20, 2019",Referral
200122947,"Mar 20, 2019",Facebook Ads
200122946,"Mar 20, 2019",Facebook Ads
200122945,"Mar 20, 2019",Referral
200122944,"Mar 20, 2019",Referral
200122943,"Mar 19, 2019",Direct
200122942,"Mar 19, 2019",Email
200122941,"Mar 19, 2019",Google Ads
200122940,"Mar 19, 2019",Google Ads
200122939,"Mar 19, 2019",Direct
200122938,"Mar 19, 2019",Organic
200122937,"Mar 19, 2019",Others
200122936,"Mar 19, 2019",Direct
200122935,"Mar 19, 2019",Google Ads
200122934,"Mar 19, 2019",Google Ads
200122933,"Mar 19, 2019",Facebook Ads
200122932,"Mar 19, 2019",Email
200122931,"Mar 19, 2019",Direct
200122930,"Mar 19, 2019",Google Ads
200122929,"Mar 19, 2019",Direct
200122928,"Mar 19, 2019",Google Ads
200122927,"Mar 19, 2019",Referral
200122926,"Mar 19, 2019",Referral
200122925,"Mar 19, 2019",Facebook Ads
200122924,"Mar 19, 2019",Facebook Ads
200122923,"Mar 19, 2019",Direct
200122922,"Mar 19, 2019",Facebook Ads
200122921,"Mar 19, 2019",Referral
200122920,"Mar 19, 2019",Referral
200122919,"Mar 19, 2019",Referral
200122918,"Mar 19, 2019",Facebook Ads
200122917,"Mar 19, 2019",Direct
200122916,"Mar 19, 2019",Google Ads
200122915,"Mar 19, 2019",Direct
200122914,"Mar 19, 2019",Referral
200122913,"Mar 19, 2019",Direct
200122912,"Mar 19, 2019",Facebook Ads
200122911,"Mar 19, 2019",Direct
200122910,"Mar 19, 2019",Direct
200122909,"Mar 19, 2019",Email
200122908,"Mar 19, 2019",Referral
200122907,"Mar 19, 2019",Referral
200122906,"Mar 19, 2019",Referral
200122905,"Mar 19, 2019",Referral
200122904,"Mar 19, 2019",Referral
200122903,"Mar 19, 2019",Organic
200122902,"Mar 19, 2019",Referral
200122901,"Mar 19, 2019",Google Ads
200122900,"Mar 19, 2019",Direct
200122899,"Mar 19, 2019",Organic
200122898,"Mar 19, 2019",Facebook Ads
200122897,"Mar 19, 2019",Referral
200122896,"Mar 19, 2019",Organic
200122895,"Mar 19, 2019",Organic
200122894,"Mar 19, 2019",Organic
200122893,"Mar 19, 2019",Referral
200122891,"Mar 19, 2019",Referral
200122890,"Mar 19, 2019",Referral
200122889,"Mar 19, 2019",Referral
200122888,"Mar 19, 2019",Referral
200122887,"Mar 19, 2019",Referral
200122886,"Mar 19, 2019",Facebook Ads
200122885,"Mar 19, 2019",Organic
200122884,"Mar 19, 2019",Google Ads
200122883,"Mar 19, 2019",Google Ads
200122882,"Mar 19, 2019",Email
200122881,"Mar 19, 2019",Facebook Ads
200122880,"Mar 19, 2019",Referral
200122879,"Mar 19, 2019",Referral
200122878,"Mar 19, 2019",Referral
200122877,"Mar 19, 2019",Google Ads
200122876,"Mar 19, 2019",Referral
200122875,"Mar 19, 2019",Referral
200122874,"Mar 19, 2019",Referral
200122873,"Mar 19, 2019",Referral
200122872,"Mar 19, 2019",Referral
200122871,"Mar 19, 2019",Organic
200122870,"Mar 19, 2019",Organic
200122869,"Mar 19, 2019",Organic
200122868,"Mar 19, 2019",Organic
200122867,"Mar 19, 2019",Direct
200122866,"Mar 19, 2019",Organic
200122865,"Mar 19, 2019",Organic
200122863,"Mar 18, 2019",Organic
200122862,"Mar 18, 2019",Organic
200122861,"Mar 18, 2019",Direct
200122860,"Mar 18, 2019",Organic
200122859,"Mar 18, 2019",Email
200122858,"Mar 18, 2019",Email
200122857,"Mar 18, 2019",Direct
200122856,"Mar 18, 2019",Referral
200122855,"Mar 18, 2019",Referral
200122854,"Mar 18, 2019",Google Ads
200122853,"Mar 18, 2019",Referral
200122852,"Mar 18, 2019",Referral
200122851,"Mar 18, 2019",Google Ads
200122850,"Mar 18, 2019",Referral
200122849,"Mar 18, 2019",Referral
200122848,"Mar 18, 2019",Google Ads
200122847,"Mar 18, 2019",Referral
200122846,"Mar 18, 2019",Referral
200122845,"Mar 18, 2019",Direct
200122844,"Mar 18, 2019",Referral
200122843,"Mar 18, 2019",Direct
200122842,"Mar 18, 2019",Direct
200122841,"Mar 18, 2019",Google Ads
200122840,"Mar 18, 2019",Facebook Ads
200122839,"Mar 18, 2019",Organic
200122838,"Mar 18, 2019",Google Ads
200122837,"Mar 18, 2019",Direct
200122836,"Mar 18, 2019",Referral
200122835,"Mar 18, 2019",Direct
200122834,"Mar 18, 2019",Google Ads
200122833,"Mar 18, 2019",Direct
200122832,"Mar 18, 2019",Referral
200122831,"Mar 18, 2019",Referral
200122829,"Mar 18, 2019",Google Ads
200122828,"Mar 18, 2019",Direct
200122827,"Mar 18, 2019",Organic
200122826,"Mar 18, 2019",Organic
200122825,"Mar 18, 2019",Organic
200122824,"Mar 18, 2019",Facebook Ads
200122823,"Mar 18, 2019",Email
200122822,"Mar 18, 2019",Organic
200122821,"Mar 18, 2019",Google Ads
200122820,"Mar 18, 2019",Referral
200122819,"Mar 18, 2019",Google Ads
200122818,"Mar 18, 2019",Google Ads
200122817,"Mar 18, 2019",Google Ads
200122816,"Mar 18, 2019",Google Ads
200122815,"Mar 18, 2019",Referral
200122814,"Mar 18, 2019",Referral
200122813,"Mar 18, 2019",Google Ads
200122812,"Mar 18, 2019",Referral
200122811,"Mar 18, 2019",Google Ads
200122810,"Mar 18, 2019",Google Ads
200122809,"Mar 18, 2019",Referral
200122808,"Mar 18, 2019",Google Ads
200122807,"Mar 18, 2019",Referral
200122806,"Mar 18, 2019",Google Ads
200122805,"Mar 18, 2019",Referral
200122804,"Mar 18, 2019",Google Ads
200122803,"Mar 18, 2019",Google Ads
200122802,"Mar 18, 2019",Referral
200122801,"Mar 18, 2019",Google Ads
200122800,"Mar 18, 2019",Referral
200122799,"Mar 18, 2019",Google Ads
200122798,"Mar 18, 2019",Google Ads
200122797,"Mar 18, 2019",Google Ads
200122796,"Mar 18, 2019",Referral
200122795,"Mar 18, 2019",Referral
200122794,"Mar 18, 2019",Referral
200122793,"Mar 18, 2019",Google Ads
200122792,"Mar 18, 2019",Google Ads
200122791,"Mar 18, 2019",Referral
200122790,"Mar 18, 2019",Referral
200122789,"Mar 18, 2019",Referral
200122788,"Mar 18, 2019",Referral
200122787,"Mar 18, 2019",Google Ads
200122786,"Mar 18, 2019",Referral
200122785,"Mar 18, 2019",Organic
200122783,"Mar 18, 2019",Email
200122782,"Mar 18, 2019",Referral
200122781,"Mar 18, 2019",Google Ads
200122779,"Mar 18, 2019",Facebook Ads
200122778,"Mar 18, 2019",Facebook Ads
200122777,"Mar 18, 2019",Referral
200122776,"Mar 18, 2019",Facebook Ads
200122775,"Mar 18, 2019",Organic
200122773,"Mar 18, 2019",Google Ads
200122772,"Mar 18, 2019",Facebook Ads
200122771,"Mar 18, 2019",Google Ads
200122770,"Mar 18, 2019",Direct
200122769,"Mar 18, 2019",Google Ads
200122768,"Mar 18, 2019",Google Ads
200122767,"Mar 18, 2019",Email
200122766,"Mar 18, 2019",Others
200122765,"Mar 18, 2019",Referral
200122764,"Mar 18, 2019",Email
200122763,"Mar 18, 2019",Referral
200122762,"Mar 18, 2019",Facebook Ads
200122761,"Mar 18, 2019",Referral
200122760,"Mar 18, 2019",Organic
200122759,"Mar 18, 2019",Google Ads
200122758,"Mar 18, 2019",Direct
200122757,"Mar 18, 2019",Facebook Ads
200122756,"Mar 17, 2019",Direct
200122755,"Mar 17, 2019",Direct
200122754,"Mar 17, 2019",Direct
200122753,"Mar 17, 2019",Direct
200122752,"Mar 17, 2019",Direct
200122751,"Mar 17, 2019",Direct
200122750,"Mar 17, 2019",Direct
200122749,"Mar 17, 2019",Direct
200122748,"Mar 17, 2019",Direct
200122747,"Mar 17, 2019",Direct
200122746,"Mar 17, 2019",Direct
200122744,"Mar 17, 2019",Direct
200122743,"Mar 17, 2019",Direct
200122742,"Mar 17, 2019",Direct
200122741,"Mar 17, 2019",Direct
200122740,"Mar 17, 2019",Direct
200122739,"Mar 17, 2019",Direct
200122738,"Mar 17, 2019",Direct
200122737,"Mar 17, 2019",Direct
200122736,"Mar 17, 2019",Direct
200122735,"Mar 17, 2019",Direct
200122734,"Mar 17, 2019",Direct
200122733,"Mar 17, 2019",Direct
200122732,"Mar 17, 2019",Direct
200122731,"Mar 17, 2019",Direct
200122730,"Mar 17, 2019",Direct
200122729,"Mar 17, 2019",Direct
200122728,"Mar 17, 2019",Direct
200122727,"Mar 17, 2019",Direct
200122726,"Mar 17, 2019",Direct
200122725,"Mar 17, 2019",Direct
200122724,"Mar 17, 2019",Direct
200122723,"Mar 17, 2019",Direct
200122722,"Mar 17, 2019",Direct
200122721,"Mar 17, 2019",Direct
200122720,"Mar 17, 2019",Direct
200122719,"Mar 17, 2019",Direct
200122718,"Mar 17, 2019",Direct
200122717,"Mar 17, 2019",Direct
200122715,"Mar 17, 2019",Direct
200122714,"Mar 17, 2019",Direct
200122712,"Mar 17, 2019",Direct
200122711,"Mar 17, 2019",Direct
200122710,"Mar 17, 2019",Direct
200122709,"Mar 17, 2019",Direct
200122708,"Mar 17, 2019",Direct
200122707,"Mar 17, 2019",Direct
200122706,"Mar 17, 2019",Direct
200122705,"Mar 17, 2019",Direct
200122704,"Mar 17, 2019",Direct
200122703,"Mar 17, 2019",Direct
200122702,"Mar 17, 2019",Direct
200122701,"Mar 17, 2019",Direct
200122699,"Mar 17, 2019",Direct
200122697,"Mar 17, 2019",Direct
200122696,"Mar 17, 2019",Direct
200122695,"Mar 17, 2019",Direct
200122694,"Mar 17, 2019",Direct
200122693,"Mar 17, 2019",Direct
200122692,"Mar 17, 2019",Direct
200122691,"Mar 17, 2019",Direct
200122690,"Mar 17, 2019",Direct
200122689,"Mar 17, 2019",Direct
200122688,"Mar 17, 2019",Direct
200122687,"Mar 16, 2019",Direct
200122686,"Mar 16, 2019",Direct
200122685,"Mar 16, 2019",Direct
200122684,"Mar 16, 2019",Direct
200122683,"Mar 16, 2019",Direct
200122682,"Mar 16, 2019",Direct
200122681,"Mar 16, 2019",Direct
200122680,"Mar 16, 2019",Direct
200122679,"Mar 16, 2019",Direct
200122678,"Mar 16, 2019",Direct
200122677,"Mar 16, 2019",Direct
200122676,"Mar 16, 2019",Direct
200122675,"Mar 16, 2019",Direct
200122674,"Mar 16, 2019",Direct
200122673,"Mar 16, 2019",Direct
200122672,"Mar 16, 2019",Direct
200122671,"Mar 16, 2019",Direct
200122670,"Mar 16, 2019",Direct
200122669,"Mar 16, 2019",Direct
200122668,"Mar 16, 2019",Direct
200122667,"Mar 16, 2019",Direct
200122666,"Mar 16, 2019",Direct
200122665,"Mar 16, 2019",Direct
200122664,"Mar 16, 2019",Direct
200122663,"Mar 16, 2019",Direct
200122662,"Mar 16, 2019",Direct
200122661,"Mar 16, 2019",Direct
200122660,"Mar 16, 2019",Direct
200122659,"Mar 16, 2019",Direct
200122658,"Mar 16, 2019",Direct
200122657,"Mar 16, 2019",Direct
200122656,"Mar 16, 2019",Direct
200122655,"Mar 16, 2019",Direct
200122654,"Mar 16, 2019",Direct
200122653,"Mar 16, 2019",Direct
200122652,"Mar 16, 2019",Direct
200122651,"Mar 16, 2019",Direct
200122650,"Mar 16, 2019",Direct
200122649,"Mar 16, 2019",Direct
200122648,"Mar 16, 2019",Direct
200122647,"Mar 16, 2019",Direct
200122646,"Mar 16, 2019",Direct
200122645,"Mar 16, 2019",Direct
200122644,"Mar 16, 2019",Direct
200122643,"Mar 16, 2019",Direct
200122642,"Mar 16, 2019",Direct
200122641,"Mar 16, 2019",Direct
200122640,"Mar 16, 2019",Direct
200122639,"Mar 16, 2019",Direct
200122638,"Mar 16, 2019",Direct
200122637,"Mar 16, 2019",Direct
200122636,"Mar 16, 2019",Direct
200122635,"Mar 16, 2019",Direct
200122634,"Mar 16, 2019",Direct
200122633,"Mar 16, 2019",Direct
200122632,"Mar 16, 2019",Direct
200122631,"Mar 16, 2019",Direct
200122629,"Mar 16, 2019",Direct
200122628,"Mar 16, 2019",Direct
200122627,"Mar 16, 2019",Direct
200122626,"Mar 16, 2019",Direct
200122625,"Mar 16, 2019",Direct
200122624,"Mar 16, 2019",Direct
200122623,"Mar 16, 2019",Direct
200122622,"Mar 16, 2019",Direct
200122621,"Mar 16, 2019",Direct
200122620,"Mar 16, 2019",Direct
200122619,"Mar 16, 2019",Direct
200122618,"Mar 16, 2019",Direct
200122617,"Mar 16, 2019",Direct
200122616,"Mar 16, 2019",Direct
200122615,"Mar 16, 2019",Direct
200122614,"Mar 16, 2019",Direct
200122613,"Mar 16, 2019",Direct
200122611,"Mar 16, 2019",Direct
200122610,"Mar 16, 2019",Direct
200122609,"Mar 16, 2019",Direct
200122608,"Mar 16, 2019",Direct
200122607,"Mar 16, 2019",Direct
200122606,"Mar 16, 2019",Direct
200122605,"Mar 16, 2019",Direct
200122604,"Mar 16, 2019",Direct
200122603,"Mar 16, 2019",Direct
200122602,"Mar 16, 2019",Direct
200122601,"Mar 16, 2019",Direct
200122600,"Mar 16, 2019",Direct
200122599,"Mar 16, 2019",Direct
200122598,"Mar 16, 2019",Direct
200122597,"Mar 16, 2019",Direct
200122596,"Mar 16, 2019",Direct
200122595,"Mar 16, 2019",Direct
200122594,"Mar 16, 2019",Direct
200122593,"Mar 16, 2019",Direct
200122592,"Mar 16, 2019",Direct
200122591,"Mar 16, 2019",Direct
200122590,"Mar 15, 2019",Direct
200122589,"Mar 15, 2019",Direct
200122588,"Mar 15, 2019",Direct
200122587,"Mar 15, 2019",Direct
200122586,"Mar 15, 2019",Direct
200122585,"Mar 15, 2019",Direct
200122584,"Mar 15, 2019",Direct
200122583,"Mar 15, 2019",Direct
200122582,"Mar 15, 2019",Direct
200122581,"Mar 15, 2019",Direct
200122580,"Mar 15, 2019",Direct
200122579,"Mar 15, 2019",Direct
200122578,"Mar 15, 2019",Direct
200122577,"Mar 15, 2019",Direct
200122576,"Mar 15, 2019",Direct
200122575,"Mar 15, 2019",Direct
200122574,"Mar 15, 2019",Direct
200122573,"Mar 15, 2019",Direct
200122572,"Mar 15, 2019",Direct
200122571,"Mar 15, 2019",Direct
200122570,"Mar 15, 2019",Direct
200122569,"Mar 15, 2019",Direct
200122568,"Mar 15, 2019",Direct
200122567,"Mar 15, 2019",Direct
200122566,"Mar 15, 2019",Direct
200122565,"Mar 15, 2019",Direct
200122564,"Mar 15, 2019",Direct
200122563,"Mar 15, 2019",Direct
200122562,"Mar 15, 2019",Direct
200122560,"Mar 15, 2019",Direct
200122559,"Mar 15, 2019",Direct
200122558,"Mar 15, 2019",Direct
200122557,"Mar 15, 2019",Direct
200122556,"Mar 15, 2019",Direct
200122555,"Mar 15, 2019",Direct
200122554,"Mar 15, 2019",Direct
200122553,"Mar 15, 2019",Direct
200122552,"Mar 15, 2019",Direct
200122551,"Mar 15, 2019",Direct
200122550,"Mar 15, 2019",Direct
200122549,"Mar 15, 2019",Direct
200122548,"Mar 15, 2019",Direct
200122547,"Mar 15, 2019",Direct
200122546,"Mar 15, 2019",Direct
200122545,"Mar 15, 2019",Direct
200122544,"Mar 15, 2019",Direct
200122543,"Mar 15, 2019",Direct
200122542,"Mar 15, 2019",Direct
200122540,"Mar 15, 2019",Direct
200122539,"Mar 15, 2019",Direct
200122538,"Mar 15, 2019",Direct
200122537,"Mar 15, 2019",Direct
200122536,"Mar 15, 2019",Direct
200122535,"Mar 15, 2019",Direct
200122534,"Mar 15, 2019",Direct
200122533,"Mar 15, 2019",Direct
200122532,"Mar 15, 2019",Direct
200122531,"Mar 15, 2019",Direct
200122530,"Mar 15, 2019",Direct
200122529,"Mar 15, 2019",Direct
200122528,"Mar 15, 2019",Direct
200122527,"Mar 15, 2019",Direct
200122526,"Mar 15, 2019",Direct
200122525,"Mar 15, 2019",Direct
200122524,"Mar 15, 2019",Direct
200122523,"Mar 15, 2019",Direct
200122522,"Mar 15, 2019",Direct
200122521,"Mar 15, 2019",Direct
200122520,"Mar 14, 2019",Email
200122519,"Mar 14, 2019",Facebook Ads
200122518,"Mar 14, 2019",Referral
200122517,"Mar 14, 2019",Referral
200122516,"Mar 14, 2019",Organic
200122515,"Mar 14, 2019",Google Ads
200122514,"Mar 14, 2019",Organic
200122513,"Mar 14, 2019",Referral
200122512,"Mar 14, 2019",Referral
200122511,"Mar 14, 2019",Facebook Ads
200122510,"Mar 14, 2019",Facebook Ads
200122509,"Mar 14, 2019",Direct
200122508,"Mar 14, 2019",Google Ads
200122507,"Mar 14, 2019",Direct
200122506,"Mar 14, 2019",Google Ads
200122505,"Mar 14, 2019",Google Ads
200122504,"Mar 14, 2019",Google Ads
200122503,"Mar 14, 2019",Google Ads
200122502,"Mar 14, 2019",Referral
200122501,"Mar 14, 2019",Referral
200122500,"Mar 14, 2019",Referral
200122499,"Mar 14, 2019",Referral
200122498,"Mar 14, 2019",Referral
200122497,"Mar 14, 2019",Referral
200122496,"Mar 14, 2019",Referral
200122495,"Mar 14, 2019",Google Ads
200122494,"Mar 14, 2019",Facebook Ads
200122493,"Mar 14, 2019",Referral
200122492,"Mar 14, 2019",Referral
200122491,"Mar 14, 2019",Referral
200122490,"Mar 14, 2019",Direct
200122489,"Mar 14, 2019",Organic
200122488,"Mar 14, 2019",Google Ads
200122487,"Mar 14, 2019",Direct
200122486,"Mar 14, 2019",Direct
200122485,"Mar 14, 2019",Google Ads
200122484,"Mar 14, 2019",Organic
200122483,"Mar 14, 2019",Facebook Ads
200122482,"Mar 14, 2019",Facebook Ads
200122481,"Mar 14, 2019",Direct
200122480,"Mar 14, 2019",Facebook Ads
200122478,"Mar 14, 2019",Direct
200122477,"Mar 14, 2019",Referral
200122476,"Mar 14, 2019",Referral
200122475,"Mar 14, 2019",Direct
200122474,"Mar 14, 2019",Google Ads
200122473,"Mar 14, 2019",Direct
200122472,"Mar 14, 2019",Google Ads
200122471,"Mar 14, 2019",Direct
200122470,"Mar 14, 2019",Facebook Ads
200122468,"Mar 14, 2019",Facebook Ads
200122467,"Mar 14, 2019",Direct
200122465,"Mar 14, 2019",Google Ads
200122463,"Mar 14, 2019",Organic
200122462,"Mar 14, 2019",Google Ads
200122454,"Mar 14, 2019",Google Ads
200122453,"Mar 14, 2019",Facebook Ads
200122452,"Mar 14, 2019",Direct
200122451,"Mar 14, 2019",Organic
200122450,"Mar 14, 2019",Facebook Ads
200122449,"Mar 14, 2019",Google Ads
200122448,"Mar 14, 2019",Facebook Ads
200122447,"Mar 14, 2019",Referral
200122446,"Mar 14, 2019",Referral
200122445,"Mar 14, 2019",Facebook Ads
200122444,"Mar 14, 2019",Google Ads
200122443,"Mar 14, 2019",Google Ads
200122442,"Mar 14, 2019",Email
200122440,"Mar 14, 2019",Direct
200122439,"Mar 13, 2019",Organic
200122438,"Mar 13, 2019",Google Ads
200122437,"Mar 13, 2019",Referral
200122436,"Mar 13, 2019",Referral
200122435,"Mar 13, 2019",Google Ads
200122434,"Mar 13, 2019",Google Ads
200122433,"Mar 13, 2019",Referral
200122432,"Mar 13, 2019",Facebook Ads
200122431,"Mar 13, 2019",Direct
200122430,"Mar 13, 2019",Direct
200122429,"Mar 13, 2019",Direct
200122428,"Mar 13, 2019",Google Ads
200122427,"Mar 13, 2019",Direct
200122426,"Mar 13, 2019",Email
200122425,"Mar 13, 2019",Google Ads
200122424,"Mar 13, 2019",Direct
200122423,"Mar 13, 2019",Direct
200122422,"Mar 13, 2019",Email
200122421,"Mar 13, 2019",Facebook Ads
200122420,"Mar 13, 2019",Organic
200122419,"Mar 13, 2019",Organic
200122418,"Mar 13, 2019",Google Ads
200122417,"Mar 13, 2019",Google Ads
200122416,"Mar 13, 2019",Referral
200122415,"Mar 13, 2019",Referral
200122414,"Mar 13, 2019",Direct
200122413,"Mar 13, 2019",Facebook Ads
200122412,"Mar 13, 2019",Google Ads
200122411,"Mar 13, 2019",Google Ads
200122410,"Mar 13, 2019",Facebook Ads
200122409,"Mar 13, 2019",Facebook Ads
200122408,"Mar 13, 2019",Facebook Ads
200122407,"Mar 13, 2019",Google Ads
200122406,"Mar 13, 2019",Facebook Ads
200122405,"Mar 13, 2019",Organic
200122404,"Mar 13, 2019",Facebook Ads
200122403,"Mar 13, 2019",Organic
200122402,"Mar 13, 2019",Google Ads
200122401,"Mar 13, 2019",Organic
200122400,"Mar 13, 2019",Referral
200122399,"Mar 13, 2019",Email
200122398,"Mar 13, 2019",Google Ads
200122397,"Mar 13, 2019",Referral
200122396,"Mar 13, 2019",Referral
200122395,"Mar 13, 2019",Referral
200122394,"Mar 13, 2019",Organic
200122393,"Mar 13, 2019",Google Ads
200122392,"Mar 12, 2019",Email
200122391,"Mar 12, 2019",Organic
200122390,"Mar 12, 2019",Organic
200122389,"Mar 12, 2019",Referral
200122388,"Mar 12, 2019",Organic
200122387,"Mar 12, 2019",Facebook Ads
200122386,"Mar 12, 2019",Google Ads
200122385,"Mar 12, 2019",Organic
200122384,"Mar 12, 2019",Facebook Ads
200122383,"Mar 12, 2019",Facebook Ads
200122382,"Mar 12, 2019",Direct
200122381,"Mar 12, 2019",Google Ads
200122380,"Mar 12, 2019",Referral
200122379,"Mar 12, 2019",Referral
200122378,"Mar 12, 2019",Referral
200122377,"Mar 12, 2019",Referral
200122376,"Mar 12, 2019",Referral
